device_id,ph,turbidity_ntu,tds_ppm,water_quality_category
soil-water-monitor-2,5.98,10.31,485.0,Unsafe
soil-water-monitor-2,6.97,4.27,731.4,Safe
soil-water-monitor-2,6.38,6.16,567.4,Moderate
soil-water-monitor-1,5.72,7.04,504.0,Moderate
soil-water-monitor-1,7.67,2.79,147.2,Safe
soil-water-monitor-3,6.97,0.95,493.0,Safe
soil-water-monitor-1,6.72,30.16,1500.6,Unsafe
soil-water-monitor-2,7.52,1.32,256.0,Safe
soil-water-monitor-1,7.98,3.3,151.0,Safe
soil-water-monitor-2,7.22,0.0,263.0,Safe
soil-water-monitor-3,6.89,1.25,194.8,Safe
soil-water-monitor-1,,0.0,409.7,Safe
soil-water-monitor-3,8.13,2.14,277.6,Safe
soil-water-monitor-1,5.94,12.52,572.4,Unsafe
soil-water-monitor-2,6.73,5.8,515.3,Moderate
soil-water-monitor-2,6.56,35.82,2104.9,Unsafe
soil-water-monitor-2,7.52,5.62,547.8,Moderate
soil-water-monitor-3,6.29,11.19,1218.0,Unsafe
soil-water-monitor-2,6.63,2.65,252.9,Safe
soil-water-monitor-1,7.41,0.0,461.2,Safe
soil-water-monitor-1,7.75,2.92,231.8,Safe
soil-water-monitor-1,7.17,0.73,136.7,Safe
soil-water-monitor-1,7.4,6.6,269.4,Safe
soil-water-monitor-1,7.54,0.04,230.4,Safe
soil-water-monitor-3,7.05,3.18,569.6,Safe
soil-water-monitor-1,4.92,18.8,1326.7,Critical
soil-water-monitor-3,7.91,3.59,387.3,Safe
soil-water-monitor-3,7.37,1.8,147.6,Safe
soil-water-monitor-1,6.12,34.26,1455.2,Unsafe
soil-water-monitor-1,7.61,5.1,392.6,Safe
soil-water-monitor-3,7.23,3.91,115.2,Safe
soil-water-monitor-2,7.12,8.61,432.1,Safe
soil-water-monitor-3,7.7,2.63,202.5,Safe
soil-water-monitor-2,6.47,12.47,482.7,Safe
soil-water-monitor-3,7.24,0.0,169.2,Safe
soil-water-monitor-3,7.58,1.42,322.6,Safe
soil-water-monitor-1,6.03,26.48,1135.5,Unsafe
soil-water-monitor-2,7.55,3.92,332.2,Safe
soil-water-monitor-1,5.71,63.93,3189.8,Critical
soil-water-monitor-3,7.35,5.05,283.2,Safe
soil-water-monitor-1,6.71,11.56,833.0,Moderate
soil-water-monitor-3,5.61,12.2,1321.6,Unsafe
soil-water-monitor-2,5.27,10.75,964.8,Unsafe
soil-water-monitor-2,7.4,0.3,333.5,Safe
soil-water-monitor-3,5.98,6.21,912.6,Unsafe
soil-water-monitor-3,4.31,43.63,1786.5,Critical
soil-water-monitor-2,6.87,26.38,1207.3,Unsafe
soil-water-monitor-2,8.04,0.7,143.4,Safe
soil-water-monitor-2,6.32,5.3,1038.3,Moderate
soil-water-monitor-3,7.67,6.69,195.6,Safe
soil-water-monitor-1,7.32,0.39,533.2,Safe
soil-water-monitor-3,4.45,21.7,1746.8,Critical
soil-water-monitor-3,7.69,1.61,199.4,Safe
soil-water-monitor-3,6.36,10.28,382.9,Moderate
soil-water-monitor-3,6.26,12.03,603.1,Unsafe
soil-water-monitor-2,7.19,9.83,757.6,Moderate
soil-water-monitor-1,,2.34,414.8,Safe
soil-water-monitor-1,6.94,8.8,658.6,Moderate
soil-water-monitor-2,7.6,0.16,127.7,Safe
soil-water-monitor-1,7.66,3.93,280.6,Safe
soil-water-monitor-2,6.42,62.33,1830.4,Unsafe
soil-water-monitor-2,7.13,1.81,468.6,Safe
soil-water-monitor-1,7.14,2.45,248.6,Safe
soil-water-monitor-2,7.26,2.07,471.4,Safe
soil-water-monitor-3,6.03,27.56,1342.2,Unsafe
soil-water-monitor-2,6.99,6.49,829.0,Moderate
soil-water-monitor-2,5.45,10.18,1105.4,Unsafe
soil-water-monitor-2,7.68,0.87,237.1,Safe
soil-water-monitor-2,7.23,0.96,309.5,Safe
soil-water-monitor-2,8.21,0.0,238.1,Safe
soil-water-monitor-3,5.76,16.25,1371.1,Unsafe
soil-water-monitor-2,7.5,3.95,453.1,Safe
soil-water-monitor-1,7.92,2.89,387.2,Safe
soil-water-monitor-2,7.17,12.4,587.8,Moderate
soil-water-monitor-2,6.47,6.85,381.2,Moderate
soil-water-monitor-3,5.5,132.1,1866.7,Critical
soil-water-monitor-1,6.98,9.67,667.7,Moderate
soil-water-monitor-1,7.39,5.38,604.1,Safe
soil-water-monitor-2,6.98,28.71,1284.7,Unsafe
soil-water-monitor-1,7.17,2.3,165.8,Safe
soil-water-monitor-1,4.47,10.93,802.4,Unsafe
soil-water-monitor-3,6.39,5.9,700.3,Moderate
soil-water-monitor-1,7.33,2.07,320.4,Safe
soil-water-monitor-3,7.15,0.0,355.1,Safe
soil-water-monitor-2,6.67,5.45,737.9,Moderate
soil-water-monitor-2,7.01,2.78,302.3,Safe
soil-water-monitor-2,7.66,1.55,240.5,Safe
soil-water-monitor-2,7.39,1.12,341.9,Safe
soil-water-monitor-3,5.93,4.1,619.9,Unsafe
soil-water-monitor-3,7.53,0.3,220.6,Safe
soil-water-monitor-3,7.08,6.39,804.9,Moderate
soil-water-monitor-2,6.96,5.65,949.9,Moderate
soil-water-monitor-3,6.67,5.7,572.3,Moderate
soil-water-monitor-1,6.86,1.71,211.0,Safe
soil-water-monitor-1,7.18,1.79,47.2,Safe
soil-water-monitor-1,3.74,86.66,1804.9,Critical
soil-water-monitor-2,6.98,4.58,253.2,Safe
soil-water-monitor-1,6.24,3.06,722.8,Moderate
soil-water-monitor-2,6.8,3.02,401.9,Safe
soil-water-monitor-3,5.84,11.22,1961.8,Unsafe
soil-water-monitor-2,7.38,1.73,264.1,Safe
soil-water-monitor-1,7.33,5.44,275.3,Safe
soil-water-monitor-2,7.16,5.0,374.7,Safe
soil-water-monitor-2,4.94,12.16,1534.9,Critical
soil-water-monitor-1,7.49,3.93,227.6,Safe
soil-water-monitor-1,6.87,1.37,332.2,Safe
soil-water-monitor-2,6.5,6.61,738.6,Moderate
soil-water-monitor-1,6.76,2.78,301.5,Safe
soil-water-monitor-2,6.52,9.15,501.2,Moderate
soil-water-monitor-1,7.48,4.78,336.0,Safe
soil-water-monitor-1,6.78,7.37,921.0,Safe
soil-water-monitor-1,7.55,1.31,315.7,Safe
soil-water-monitor-3,5.46,25.64,1518.3,Critical
soil-water-monitor-3,6.46,9.69,605.8,Unsafe
soil-water-monitor-2,6.66,12.99,499.7,Moderate
soil-water-monitor-1,6.57,4.63,442.1,Safe
soil-water-monitor-3,6.61,5.14,684.9,Moderate
soil-water-monitor-2,6.64,21.23,1331.3,Unsafe
soil-water-monitor-3,8.03,2.0,281.1,Safe
soil-water-monitor-3,6.47,5.19,736.2,Moderate
soil-water-monitor-3,5.95,19.94,2020.3,Critical
soil-water-monitor-3,6.89,6.47,284.9,Safe
soil-water-monitor-2,6.02,15.26,1338.8,Unsafe
soil-water-monitor-1,7.33,2.26,305.9,Safe
soil-water-monitor-2,7.12,0.0,211.9,Safe
soil-water-monitor-2,6.61,14.18,1284.7,Unsafe
soil-water-monitor-1,6.56,2.89,363.6,Safe
soil-water-monitor-2,7.11,0.43,217.4,Safe
soil-water-monitor-1,7.43,4.8,430.9,Safe
soil-water-monitor-2,6.88,0.0,322.5,Safe
soil-water-monitor-3,5.61,8.78,687.5,Unsafe
soil-water-monitor-1,6.6,7.36,491.5,Safe
soil-water-monitor-1,7.2,2.7,169.4,Safe
soil-water-monitor-3,6.76,4.0,243.0,Safe
soil-water-monitor-2,7.2,9.81,723.1,Moderate
soil-water-monitor-2,6.91,3.94,259.5,Safe
soil-water-monitor-2,6.65,1.26,287.9,Safe
soil-water-monitor-2,7.54,0.18,263.6,Safe
soil-water-monitor-2,7.14,4.28,340.6,Safe
soil-water-monitor-1,7.02,14.08,1255.0,Unsafe
soil-water-monitor-3,5.82,39.57,993.4,Unsafe
soil-water-monitor-1,7.88,2.73,169.7,Safe
soil-water-monitor-3,5.91,4.33,989.6,Unsafe
soil-water-monitor-3,4.54,91.89,2863.2,Critical
soil-water-monitor-1,7.39,2.87,136.6,Safe
soil-water-monitor-3,6.72,1.17,486.5,Safe
soil-water-monitor-3,7.88,1.77,249.8,Safe
soil-water-monitor-1,6.97,2.78,417.8,Safe
soil-water-monitor-3,6.18,11.81,626.6,Unsafe
soil-water-monitor-1,6.6,2.57,660.2,Safe
soil-water-monitor-3,7.02,0.53,156.5,Safe
soil-water-monitor-3,7.7,0.3,292.2,Safe
soil-water-monitor-1,4.16,107.8,2513.4,Critical
soil-water-monitor-3,4.87,26.51,1120.3,Critical
soil-water-monitor-2,7.03,4.55,390.0,Safe
soil-water-monitor-2,6.73,2.22,337.5,Safe
soil-water-monitor-2,7.53,0.85,173.8,Safe
soil-water-monitor-2,7.31,9.77,1071.4,Unsafe
soil-water-monitor-2,6.1,27.64,2071.6,Unsafe
soil-water-monitor-3,7.48,2.58,255.3,Safe
soil-water-monitor-1,7.6,0.85,186.3,Safe
soil-water-monitor-1,6.78,3.54,354.2,Safe
soil-water-monitor-3,6.9,3.05,317.7,Safe
soil-water-monitor-2,7.81,1.12,418.7,Safe
soil-water-monitor-2,5.0,11.13,1351.7,Critical
soil-water-monitor-1,7.39,12.65,504.2,Moderate
soil-water-monitor-1,7.12,2.44,685.8,Safe
soil-water-monitor-1,7.06,8.82,532.9,Moderate
soil-water-monitor-2,5.45,106.33,2759.0,Critical
soil-water-monitor-1,5.07,52.28,2390.4,Critical
soil-water-monitor-2,6.05,23.53,1090.3,Unsafe
soil-water-monitor-3,6.09,5.39,632.2,Moderate
soil-water-monitor-1,7.7,3.48,182.6,Safe
soil-water-monitor-1,7.46,0.33,281.9,Safe
soil-water-monitor-3,6.73,2.76,481.2,Safe
soil-water-monitor-3,5.33,6.29,579.0,Unsafe
soil-water-monitor-1,7.23,0.08,245.5,Safe
soil-water-monitor-1,7.12,7.24,532.3,Safe
soil-water-monitor-1,5.77,39.79,1997.4,Critical
soil-water-monitor-3,6.05,69.56,2033.4,Critical
soil-water-monitor-1,6.97,1.77,371.5,Safe
soil-water-monitor-1,6.19,92.37,2584.3,Critical
soil-water-monitor-2,6.67,9.66,567.9,Moderate
soil-water-monitor-2,6.43,8.08,567.0,Moderate
soil-water-monitor-3,5.51,42.4,1239.4,Critical
soil-water-monitor-3,7.36,11.13,1147.1,Unsafe
soil-water-monitor-2,7.25,3.94,124.3,Safe
soil-water-monitor-3,6.51,7.74,652.2,Moderate
soil-water-monitor-3,5.2,85.58,3489.6,Critical
soil-water-monitor-3,8.1,1.5,226.2,Safe
soil-water-monitor-3,8.21,2.75,179.8,Safe
soil-water-monitor-1,6.47,3.99,146.8,Safe
soil-water-monitor-1,7.13,0.78,253.6,Safe
soil-water-monitor-2,8.0,0.25,167.6,Safe
soil-water-monitor-3,3.69,80.09,2849.9,Critical
soil-water-monitor-1,4.63,19.9,1003.0,Unsafe
soil-water-monitor-2,6.61,9.53,800.0,Moderate
soil-water-monitor-2,7.34,0.0,241.4,Safe
soil-water-monitor-1,6.95,1.62,389.4,Safe
soil-water-monitor-3,6.64,0.0,158.5,Safe
soil-water-monitor-3,6.78,5.7,1039.1,Moderate
soil-water-monitor-3,5.74,44.89,1062.4,Unsafe
soil-water-monitor-1,,36.56,1240.3,Unsafe
soil-water-monitor-3,4.81,17.37,669.3,Unsafe
soil-water-monitor-2,7.35,10.21,729.6,Moderate
soil-water-monitor-3,7.35,10.92,339.5,Safe
soil-water-monitor-3,7.79,0.0,290.6,Safe
soil-water-monitor-2,4.99,14.82,1250.3,Critical
soil-water-monitor-2,6.46,27.43,1899.3,Unsafe
soil-water-monitor-2,5.81,19.94,1770.5,Unsafe
soil-water-monitor-2,6.04,7.74,605.6,Unsafe
soil-water-monitor-2,7.46,2.65,233.6,Safe
soil-water-monitor-2,6.35,43.66,1051.4,Unsafe
soil-water-monitor-1,7.61,2.35,368.6,Safe
soil-water-monitor-2,7.37,0.44,240.5,Safe
soil-water-monitor-3,6.96,2.85,165.0,Safe
soil-water-monitor-2,6.46,9.79,573.8,Unsafe
soil-water-monitor-1,7.04,1.13,212.8,Safe
soil-water-monitor-1,7.17,11.53,624.7,Moderate
soil-water-monitor-3,4.23,27.82,1633.6,Critical
soil-water-monitor-2,7.15,7.69,578.5,Moderate
soil-water-monitor-3,7.44,1.57,116.7,Safe
soil-water-monitor-1,7.51,2.14,243.4,Safe
soil-water-monitor-2,7.49,8.6,514.4,Safe
soil-water-monitor-2,6.51,16.59,1223.0,Unsafe
soil-water-monitor-2,7.43,5.6,902.1,Moderate
soil-water-monitor-3,5.8,20.13,1531.9,Unsafe
soil-water-monitor-2,5.93,22.47,1142.9,Unsafe
soil-water-monitor-3,6.88,3.32,678.7,Safe
soil-water-monitor-2,7.04,5.36,670.8,Safe
soil-water-monitor-2,5.67,3.84,602.1,Moderate
soil-water-monitor-2,5.18,22.26,1092.3,Critical
soil-water-monitor-2,7.5,3.0,227.1,Safe
soil-water-monitor-3,5.6,29.15,1688.9,Critical
soil-water-monitor-3,6.72,0.27,313.1,Safe
soil-water-monitor-1,7.48,5.46,661.4,Moderate
soil-water-monitor-3,7.03,6.94,467.7,Safe
soil-water-monitor-1,7.77,6.69,318.0,Safe
soil-water-monitor-1,6.31,4.7,859.1,Safe
soil-water-monitor-1,7.49,0.0,283.9,Safe
soil-water-monitor-3,7.33,2.72,196.0,Safe
soil-water-monitor-2,6.07,4.34,793.9,Moderate
soil-water-monitor-2,6.24,9.65,617.4,Moderate
soil-water-monitor-2,7.12,0.0,326.5,Safe
soil-water-monitor-2,7.37,0.17,299.9,Safe
soil-water-monitor-1,5.78,28.25,1140.7,Unsafe
soil-water-monitor-2,7.02,2.43,192.6,Safe
soil-water-monitor-1,,1.72,206.6,Safe
soil-water-monitor-1,8.14,0.54,350.4,Safe
soil-water-monitor-1,7.17,2.26,363.0,Safe
soil-water-monitor-1,5.77,8.19,847.1,Unsafe
soil-water-monitor-1,,5.28,663.0,Moderate
soil-water-monitor-1,6.23,7.39,635.4,Moderate
soil-water-monitor-1,3.47,43.39,2036.0,Critical
soil-water-monitor-2,4.83,43.39,2745.6,Critical
soil-water-monitor-2,,1.43,227.0,Safe
soil-water-monitor-1,7.55,1.94,337.5,Safe
soil-water-monitor-2,7.74,50.7,1214.3,Unsafe
soil-water-monitor-2,6.68,7.24,533.5,Moderate
soil-water-monitor-1,7.2,0.7,594.3,Safe
soil-water-monitor-1,7.59,0.75,256.5,Safe
soil-water-monitor-3,3.14,32.36,1300.9,Critical
soil-water-monitor-1,7.66,5.24,919.0,Moderate
soil-water-monitor-3,6.1,19.2,1789.1,Unsafe
soil-water-monitor-3,7.33,6.71,869.7,Moderate
soil-water-monitor-3,5.08,16.0,2093.0,Critical
soil-water-monitor-1,6.25,31.13,1182.7,Unsafe
soil-water-monitor-2,5.29,8.59,1032.9,Unsafe
soil-water-monitor-1,5.49,2.89,721.7,Unsafe
soil-water-monitor-1,7.73,5.39,317.7,Safe
soil-water-monitor-3,5.2,31.75,1254.5,Critical
soil-water-monitor-1,6.32,3.5,923.5,Moderate
soil-water-monitor-3,5.95,8.71,770.8,Unsafe
soil-water-monitor-2,5.33,35.37,1184.4,Critical
soil-water-monitor-3,7.33,2.42,375.9,Safe
soil-water-monitor-1,7.08,0.0,286.8,Safe
soil-water-monitor-3,6.52,6.83,771.3,Moderate
soil-water-monitor-2,7.13,7.9,426.8,Safe
soil-water-monitor-2,6.34,2.09,589.1,Moderate
soil-water-monitor-3,6.31,6.7,557.0,Moderate
soil-water-monitor-3,7.36,2.59,188.9,Safe
soil-water-monitor-2,7.88,4.32,305.9,Safe
soil-water-monitor-1,,4.05,473.3,Safe
soil-water-monitor-1,6.7,15.72,1316.0,Unsafe
soil-water-monitor-2,7.36,2.83,297.2,Safe
soil-water-monitor-3,5.2,16.53,1012.3,Unsafe
soil-water-monitor-2,5.94,8.65,1021.4,Unsafe
soil-water-monitor-2,6.31,9.65,821.4,Moderate
soil-water-monitor-1,6.59,8.37,579.6,Moderate
soil-water-monitor-2,7.12,3.9,574.7,Safe
soil-water-monitor-2,4.84,70.34,2770.3,Critical
soil-water-monitor-2,6.89,3.74,191.2,Safe
soil-water-monitor-1,6.51,5.09,607.1,Moderate
soil-water-monitor-2,6.67,5.23,576.2,Safe
soil-water-monitor-3,,42.61,2773.0,Critical
soil-water-monitor-2,6.8,5.16,436.5,Safe
soil-water-monitor-2,3.94,70.15,3025.3,Critical
soil-water-monitor-3,6.82,8.08,632.4,Moderate
soil-water-monitor-2,6.77,3.14,120.4,Safe
soil-water-monitor-3,6.5,1.8,862.9,Safe
soil-water-monitor-2,6.55,0.01,486.1,Safe
soil-water-monitor-2,4.57,71.41,3664.6,Critical
soil-water-monitor-1,7.24,2.57,210.2,Safe
soil-water-monitor-2,6.78,5.78,437.2,Safe
soil-water-monitor-1,5.98,22.02,1295.4,Unsafe
soil-water-monitor-2,6.92,1.66,291.4,Safe
soil-water-monitor-3,7.39,0.94,246.8,Safe
soil-water-monitor-2,6.37,36.73,1134.6,Unsafe
soil-water-monitor-3,6.48,13.87,1360.4,Unsafe
soil-water-monitor-2,7.04,3.96,400.7,Safe
soil-water-monitor-1,6.45,12.37,1704.2,Unsafe
soil-water-monitor-3,7.31,3.34,134.0,Safe
soil-water-monitor-2,6.91,7.85,595.4,Moderate
soil-water-monitor-1,7.02,1.11,278.9,Safe
soil-water-monitor-1,4.63,22.56,1226.4,Critical
soil-water-monitor-2,6.07,4.99,947.8,Moderate
soil-water-monitor-3,7.37,7.19,508.1,Moderate
soil-water-monitor-3,4.3,54.32,3358.4,Critical
soil-water-monitor-2,5.98,6.85,1233.1,Unsafe
soil-water-monitor-3,7.27,2.13,206.6,Safe
soil-water-monitor-3,7.4,19.37,1711.3,Unsafe
soil-water-monitor-2,6.95,0.0,252.1,Safe
soil-water-monitor-1,6.52,5.54,398.2,Safe
soil-water-monitor-1,5.59,61.82,3117.1,Critical
soil-water-monitor-2,7.35,2.65,335.0,Safe
soil-water-monitor-2,7.43,1.69,320.8,Safe
soil-water-monitor-2,7.12,5.63,263.0,Safe
soil-water-monitor-2,6.42,0.28,229.6,Safe
soil-water-monitor-3,7.71,6.85,764.9,Moderate
soil-water-monitor-2,6.84,0.0,212.3,Safe
soil-water-monitor-1,7.0,3.64,420.7,Safe
soil-water-monitor-2,5.77,4.52,613.9,Moderate
soil-water-monitor-3,6.97,3.02,281.7,Safe
soil-water-monitor-3,,0.84,307.2,Safe
soil-water-monitor-3,7.15,4.87,366.2,Safe
soil-water-monitor-3,5.38,33.84,1368.6,Critical
soil-water-monitor-1,5.41,13.74,1532.8,Critical
soil-water-monitor-2,7.07,2.55,317.1,Safe
soil-water-monitor-1,6.06,7.18,411.1,Moderate
soil-water-monitor-2,,6.26,1700.1,Unsafe
soil-water-monitor-3,6.71,4.61,397.7,Safe
soil-water-monitor-3,6.72,4.39,388.7,Safe
soil-water-monitor-2,7.09,3.33,259.3,Safe
soil-water-monitor-3,7.1,30.06,1949.6,Unsafe
soil-water-monitor-3,5.05,20.98,1305.6,Critical
soil-water-monitor-2,7.34,1.15,391.0,Safe
soil-water-monitor-1,5.31,22.77,1621.1,Critical
soil-water-monitor-3,6.77,0.33,489.5,Safe
soil-water-monitor-1,6.57,4.49,711.3,Moderate
soil-water-monitor-3,6.88,47.46,1371.5,Unsafe
soil-water-monitor-2,5.04,34.72,1703.1,Critical
soil-water-monitor-2,6.39,3.74,566.5,Moderate
soil-water-monitor-3,6.75,11.39,566.2,Moderate
soil-water-monitor-2,7.01,0.96,268.7,Safe
soil-water-monitor-1,2.59,56.88,2866.7,Critical
soil-water-monitor-1,7.11,0.0,251.5,Safe
soil-water-monitor-3,6.96,3.37,199.1,Safe
soil-water-monitor-2,7.51,4.19,338.5,Safe
soil-water-monitor-3,7.21,2.4,186.1,Safe
soil-water-monitor-2,4.86,153.26,3084.4,Critical
soil-water-monitor-3,6.87,6.55,944.7,Moderate
soil-water-monitor-2,7.12,3.86,314.5,Safe
soil-water-monitor-2,6.24,5.06,184.0,Safe
soil-water-monitor-1,6.6,10.72,755.9,Moderate
soil-water-monitor-2,,39.76,2073.5,Critical
soil-water-monitor-3,6.64,9.81,556.4,Moderate
soil-water-monitor-2,7.12,3.38,247.4,Safe
soil-water-monitor-2,5.69,16.99,1098.7,Unsafe
soil-water-monitor-2,5.63,89.17,2189.6,Critical
soil-water-monitor-3,7.26,0.0,341.6,Safe
soil-water-monitor-2,7.39,1.07,184.5,Safe
soil-water-monitor-3,6.33,5.35,988.8,Moderate
soil-water-monitor-1,6.3,16.85,1528.5,Unsafe
soil-water-monitor-1,6.44,5.52,799.1,Moderate
soil-water-monitor-1,7.55,4.87,413.1,Safe
soil-water-monitor-1,5.22,17.41,1041.4,Critical
soil-water-monitor-3,6.94,4.66,534.8,Moderate
soil-water-monitor-1,6.07,6.37,531.1,Moderate
soil-water-monitor-3,6.29,4.58,702.2,Moderate
soil-water-monitor-2,7.96,0.93,250.4,Safe
soil-water-monitor-3,6.66,5.58,597.9,Moderate
soil-water-monitor-1,6.79,0.0,390.5,Safe
soil-water-monitor-1,6.37,5.69,846.6,Moderate
soil-water-monitor-3,6.78,2.16,319.5,Safe
soil-water-monitor-2,7.53,4.68,510.0,Moderate
soil-water-monitor-1,7.35,1.37,184.8,Safe
soil-water-monitor-2,3.49,82.53,3633.6,Critical
soil-water-monitor-2,7.5,2.66,218.7,Safe
soil-water-monitor-1,5.45,14.51,913.7,Unsafe
soil-water-monitor-2,7.14,2.94,318.9,Safe
soil-water-monitor-1,7.38,1.54,235.3,Safe
soil-water-monitor-1,6.67,6.5,679.7,Moderate
soil-water-monitor-1,5.64,13.71,910.9,Unsafe
soil-water-monitor-3,4.43,90.71,1471.7,Critical
soil-water-monitor-1,5.19,29.27,975.0,Unsafe
soil-water-monitor-2,6.33,10.84,595.4,Moderate
soil-water-monitor-3,5.68,42.69,1351.2,Unsafe
soil-water-monitor-3,5.1,26.16,1378.9,Critical
soil-water-monitor-1,6.09,7.29,672.2,Unsafe
soil-water-monitor-2,6.65,7.86,705.4,Moderate
soil-water-monitor-3,7.21,3.74,194.9,Safe
soil-water-monitor-3,5.33,21.66,1918.5,Unsafe
soil-water-monitor-3,6.48,4.15,924.1,Moderate
soil-water-monitor-1,5.73,22.54,1790.4,Unsafe
soil-water-monitor-1,5.99,22.77,838.8,Unsafe
soil-water-monitor-2,6.55,7.23,534.7,Moderate
soil-water-monitor-2,6.98,0.0,301.0,Safe
soil-water-monitor-3,6.61,0.68,187.4,Safe
soil-water-monitor-2,7.52,0.82,128.2,Safe
soil-water-monitor-2,7.44,0.11,222.2,Safe
soil-water-monitor-3,7.7,2.8,397.8,Safe
soil-water-monitor-1,7.38,0.0,144.7,Safe
soil-water-monitor-2,6.29,8.08,641.0,Moderate
soil-water-monitor-1,7.34,3.0,274.3,Safe
soil-water-monitor-3,3.75,127.27,3180.0,Critical
soil-water-monitor-3,6.07,10.91,618.0,Unsafe
soil-water-monitor-3,6.7,10.89,788.8,Moderate
soil-water-monitor-3,7.42,1.96,274.2,Safe
soil-water-monitor-2,5.51,30.83,1301.5,Unsafe
soil-water-monitor-2,7.29,2.09,197.4,Safe
soil-water-monitor-2,6.95,2.36,505.6,Safe
soil-water-monitor-1,7.56,2.08,196.4,Safe
soil-water-monitor-1,7.52,0.2,227.5,Safe
soil-water-monitor-2,4.57,130.66,4874.4,Critical
soil-water-monitor-2,6.79,3.19,291.9,Safe
soil-water-monitor-3,6.21,11.53,417.6,Moderate
soil-water-monitor-2,7.72,2.58,264.0,Safe
soil-water-monitor-3,6.72,4.93,287.4,Safe
soil-water-monitor-1,6.98,32.52,1271.8,Unsafe
soil-water-monitor-3,4.75,15.97,1905.6,Critical
soil-water-monitor-3,5.88,33.09,1445.2,Unsafe
soil-water-monitor-2,5.99,57.12,1371.1,Critical
soil-water-monitor-1,6.57,0.4,179.9,Safe
soil-water-monitor-2,5.45,21.24,1503.2,Critical
soil-water-monitor-1,7.28,9.78,952.4,Moderate
soil-water-monitor-1,7.43,5.16,553.4,Safe
soil-water-monitor-3,6.98,0.0,368.4,Safe
soil-water-monitor-2,5.12,17.6,520.6,Unsafe
soil-water-monitor-1,6.34,2.16,455.6,Safe
soil-water-monitor-3,5.47,28.06,1222.7,Critical
soil-water-monitor-2,5.97,10.76,623.7,Moderate
soil-water-monitor-2,7.42,0.9,306.8,Safe
soil-water-monitor-3,6.81,1.31,407.7,Safe
soil-water-monitor-3,8.32,1.0,236.2,Safe
soil-water-monitor-3,7.02,1.01,277.1,Safe
soil-water-monitor-2,7.61,1.12,191.2,Safe
soil-water-monitor-3,7.09,3.0,279.2,Safe
soil-water-monitor-2,7.16,12.74,409.2,Moderate
soil-water-monitor-1,4.68,22.9,1549.6,Critical
soil-water-monitor-1,7.89,3.68,340.8,Safe
soil-water-monitor-1,7.85,3.97,179.1,Safe
soil-water-monitor-3,,13.24,1647.0,Critical
soil-water-monitor-2,7.39,3.69,562.3,Safe
soil-water-monitor-2,7.44,3.45,203.8,Safe
soil-water-monitor-3,6.7,6.39,972.0,Moderate
soil-water-monitor-1,5.73,18.41,1790.4,Unsafe
soil-water-monitor-2,3.06,122.41,2286.8,Critical
soil-water-monitor-1,5.47,27.42,1368.6,Unsafe
soil-water-monitor-3,5.84,7.43,543.8,Unsafe
soil-water-monitor-2,5.69,6.76,599.2,Unsafe
soil-water-monitor-3,6.05,3.62,613.4,Moderate
soil-water-monitor-1,6.68,19.18,1240.2,Unsafe
soil-water-monitor-1,6.02,6.08,791.7,Moderate
soil-water-monitor-3,6.04,6.52,641.6,Unsafe
soil-water-monitor-2,7.38,2.28,142.7,Safe
soil-water-monitor-3,7.88,1.13,268.2,Safe
soil-water-monitor-3,5.99,27.57,1287.2,Unsafe
soil-water-monitor-2,6.94,7.47,569.3,Moderate
soil-water-monitor-1,4.63,38.21,1706.6,Critical
soil-water-monitor-1,5.57,12.25,755.4,Unsafe
soil-water-monitor-1,6.46,8.33,462.0,Safe
soil-water-monitor-3,7.19,1.29,412.7,Safe
soil-water-monitor-1,7.09,17.3,1570.5,Unsafe
soil-water-monitor-3,5.92,3.69,656.6,Moderate
soil-water-monitor-1,7.26,1.02,300.0,Safe
soil-water-monitor-3,7.34,0.92,367.2,Safe
soil-water-monitor-2,7.34,5.73,381.6,Safe
soil-water-monitor-3,7.7,1.72,149.1,Safe
soil-water-monitor-3,6.61,7.26,759.2,Moderate
soil-water-monitor-1,7.81,0.0,359.5,Safe
soil-water-monitor-2,6.82,23.88,1580.2,Unsafe
soil-water-monitor-3,6.97,0.0,159.0,Safe
soil-water-monitor-3,5.25,34.25,2196.0,Critical
soil-water-monitor-2,6.61,6.32,378.7,Safe
soil-water-monitor-1,6.46,8.45,1052.4,Unsafe
soil-water-monitor-2,7.6,3.0,300.3,Safe
soil-water-monitor-1,7.61,5.24,229.6,Safe
soil-water-monitor-3,7.39,2.45,174.2,Safe
soil-water-monitor-2,6.04,3.41,527.7,Moderate
soil-water-monitor-2,7.3,4.52,389.0,Safe
soil-water-monitor-3,5.86,35.39,1167.3,Unsafe
soil-water-monitor-1,7.94,5.06,147.8,Safe
soil-water-monitor-1,6.67,9.72,570.3,Moderate
soil-water-monitor-3,7.44,0.0,363.3,Safe
soil-water-monitor-3,7.84,0.0,457.9,Safe
soil-water-monitor-2,7.63,3.78,125.4,Safe
soil-water-monitor-3,7.26,2.39,244.1,Safe
soil-water-monitor-3,4.05,16.71,790.8,Unsafe
soil-water-monitor-2,6.89,1.89,284.6,Safe
soil-water-monitor-3,4.77,78.98,2273.6,Critical
soil-water-monitor-1,6.32,6.29,691.3,Moderate
soil-water-monitor-1,6.17,23.07,1052.8,Unsafe
soil-water-monitor-1,6.29,9.21,703.4,Moderate
